,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190
CALU,0.0,0.1692308,0.3266522,0.0,0.0,0.0,0.1169231,0.1661538,0.0,0.0,0.0,0.1730769,0.2238462,0.0,0.1211268,0.0,0.285753,0.0,0.0,0.0,0.0830769,0.0,0.3901408,0.0861538,0.1153846,0.2830986,0.0,0.0,0.2323077,0.1969231,0.0,0.1056338,0.2112676,0.0,0.0,0.0,0.0,0.0,0.2379198,0.0,0.1453846,0.2210184,0.4957747,0.2492308,0.3211268,0.0,0.0,0.0,0.1153846,0.2281582,0.0,0.0,0.2030769,0.2240953,0.1161538,0.0,0.4681907,0.0,0.0,0.0930769,0.0,0.0,0.0,0.0,0.0,0.0876923,0.0,0.0576923,0.0,0.1577465,0.0,0.1671723,0.2292308,0.2112676,0.1056338,0.0,0.0,0.2689599,0.1211268,0.0,0.0,0.0576923,0.0,0.0676923,0.1507692,0.0,0.0576923,0.0653846,0.0,0.0,0.2992308,0.532286,0.0,0.1153846,0.0,0.0,0.0,0.0,0.0,0.0,0.1453846,0.1056338,0.0,0.3280607,0.0,0.0,0.0,0.6043445,0.0,0.1056338,0.0,0.3112676,0.0,0.2981907,0.4371723,0.0,0.1738462,0.2853738,0.0,0.0,0.2126761,0.0,0.17,0.0,0.0,0.2112676,0.0,0.0653846,0.1153846,0.0,0.0,0.0,0.0576923,0.0,0.0,0.0,0.0,0.0,0.1153846,0.0,0.1907692,0.0,0.3266522,0.0,0.1153846,0.2353846,0.1521127,0.1307692,0.2602492,0.0,0.0,0.1153846,0.0,0.324312,0.0,0.2210184,0.0,0.0,0.1153846,0.3773564,0.5312676,0.0,0.1084615,0.0,0.0,0.1846154,0.1056338,0.0576923,0.0,0.0,0.1646154,0.0,0.2112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576923,0.0,0.1153846,0.1153846,0.1859155,0.1683207,0.0,0.1061538,0.0,0.0
CMKLR1,0.0,0.0,0.25,0.1875,0.19,0.0,0.09375,0.0,0.0,0.35875,0.705,0.0,0.25,0.0,0.0,0.0,0.3733333,0.375,0.0,0.0,0.0,0.0,0.0,0.29625,0.09375,0.0,0.615,0.25,0.09375,0.0,0.4375,0.2633333,0.0,0.0,1.065,0.76875,0.0,0.0,0.09375,0.0,0.50875,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09375,0.09375,0.4408333,0.10875,0.09375,0.0,0.27,0.06,0.0,0.25,0.49125,0.0,0.0,0.40875,0.375,0.0,0.1875,0.0,0.0,0.0,0.63,0.34375,0.0,0.0,0.095,0.37375,0.10625,0.09375,0.0,0.0,1.3758333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.635,0.0766667,0.0,0.4375,0.0,0.0,0.25875,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3633333,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.25,0.0,0.3604167,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.09375,0.0533333,0.5,0.0,0.0,0.09375,0.0,0.12625,0.0,0.0,0.7875,0.0,0.36375,0.29,0.21,0.0,0.58125,0.29,0.0,0.3433333,0.0,0.0,0.1575,0.43,0.0,0.09375,0.25,0.09375,0.0,0.0,0.0,0.0,0.0,0.34625,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.09375
ZBTB38,0.0,0.1411111,0.2788889,0.1060606,0.2111111,0.0,0.3622222,0.32,0.1666667,0.3551515,0.0,0.1666667,0.4430303,0.0,0.5378789,0.1644444,0.0,0.0,0.1666667,0.4863636,0.391212,0.25,0.1777778,0.0,0.1888889,0.1688889,0.0,0.2652525,0.1344444,0.0690909,0.1588889,0.22,0.7944444,0.1133333,0.4486667,0.0681818,0.15,0.0,0.2333333,0.0472727,0.0811111,0.4,0.3863636,0.901394,0.1722222,0.13,0.0,0.6378384,0.260808,0.1066667,0.0,0.5676767,0.3144444,0.0,0.0,0.0,0.4482424,0.0,0.0,0.0,0.1963636,0.2048485,0.1666667,0.09,0.0866667,0.2775758,0.0955556,0.4278384,0.0833333,0.1666667,0.1622222,0.1033333,0.3617778,0.1515151,0.4430304,0.0833333,0.0,0.1422222,0.0809091,0.2170707,0.0,0.0,0.1363636,0.1233333,0.1363636,0.1422222,0.1844444,0.0,0.1944444,0.1666667,0.1555556,0.3537373,0.0,0.152,0.0,0.0,0.0,0.0,0.6226667,0.8188889,0.0,0.6230302,0.0,0.1933333,0.0,0.3745455,0.2045455,0.2286666,0.1666667,0.1366667,0.3633333,0.1526262,0.5548485,0.0,0.782,0.1511111,0.152,0.0,0.3866667,0.0,0.1666667,0.0,0.012,0.1666667,0.2855556,0.0,0.0,0.0833333,0.3333334,0.4177777,0.4006667,0.0,0.4191516,0.3733333,0.1666667,0.0811111,0.09,0.0,0.3030303,0.0,0.4330303,0.5615151,0.0,0.0,0.0,0.0,0.76,0.1633333,0.1666667,0.1633333,0.1363636,0.3019192,0.0,0.1955556,0.1354546,0.0,0.3022223,0.0,0.0,0.22,0.0,0.0,0.9257777,0.1666667,0.0,0.4796969,0.1077778,0.0,0.5251515,0.7358182,0.3030303,0.0,0.5265657,0.0,0.0,0.1666667,0.1666667,0.0,0.0809091,0.0,0.0,0.3977778,0.0,0.1633333,0.7263636,0.2255555,0.0,0.2886667,0.0,0.1666667
MED31,0.0,0.0,0.0,0.0,0.0,0.1208333,0.0,0.0,0.0,0.2433333,0.1583333,0.0,0.0,0.0,0.0758333,0.0,0.0,0.0,0.0,0.0625,0.0633333,0.125,0.125,0.0,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.3016667,0.0733333,0.0,0.0,0.0625,0.0,0.0,0.065,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1766667,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0275,0.0,0.0,0.0,0.0,0.0,0.125,0.2425,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883333,0.125,0.0,0.0,0.0,0.0,0.0666667,0.0,0.0,0.1316667,0.0666667,0.0,0.0,0.0,0.0,0.0,0.0866667,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.2208333,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0
TYRO3,0.1716287,0.0,0.0,0.0,0.0656743,0.0718039,0.0,0.0,0.0,0.1313485,0.1313485,0.0779335,0.0700525,0.0,0.0936953,0.0,0.1313485,0.0,0.0,0.0,0.0,0.0647986,0.0,0.0,0.2609457,0.0718039,0.0,0.0,0.2232925,0.0,0.1304729,0.0,0.2591944,0.0,0.0,0.1313485,0.0735552,0.0,0.1313485,0.1313485,0.0,0.0,0.0,0.1847636,0.0656743,0.1269702,0.0,0.0,0.0656743,0.2005254,0.0,0.5061296,0.0,0.0656743,0.0,0.0,0.0735552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357268,0.1313485,0.0788091,0.0,0.0,0.0910683,0.0,0.0,0.1313485,0.1742557,0.0,0.0,0.0753065,0.1891419,0.0,0.0,0.0,0.1313485,0.1322242,0.0,0.1313485,0.3073555,0.0,0.0,0.0,0.1243433,0.1313485,0.0,0.1313485,0.1042031,0.0,0.0,0.0,0.1269702,0.0,0.0,0.0753065,0.0,0.0858144,0.0,0.0,0.1313485,0.178634,0.0656743,0.0,0.0,0.1497373,0.0656743,0.0718039,0.1313485,0.0,0.0,0.1313485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313485,0.262697,0.0,0.0,0.3774081,0.0656743,0.0,0.1313485,0.0,0.0,0.1313485,0.0,0.0,0.0,0.0,0.1970228,0.1418564,0.1103327,0.1567426,0.0656743,0.0,0.0,0.2057793,0.1926445,0.0691769,0.0,0.0,0.0989492,0.0656743,0.0,0.1208406,0.0604203,0.0656743,0.0,0.0,0.0,0.0656743,0.0,0.0,0.2548161,0.0,0.0,0.0,0.0,0.2469352,0.1427321,0.0,0.0,0.0,0.0,0.1847636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080444,0.1040222,0.0,0.1040222,0.1040222,0.0,0.0,0.0,0.0,0.0,0.1442441,0.2080444,0.0,0.2080444,0.1040222,0.1317614,0.1359223,0.0,0.0,0.0,0.0,0.1553398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1234397,0.1664355,0.1040222,0.0,0.0,0.0,0.260749,0.0,0.0,0.2080444,0.0,0.0,0.0,0.1276006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373093,0.0,0.0,0.0,0.1816921,0.0,0.1026352,0.0,0.0,0.0,0.2649098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705964,0.0,0.2080444,0.0,0.0,0.3079057,0.2829404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262136,0.0,0.0,0.0,0.0,0.0,0.1040222,0.0,0.0,0.1373093,0.1192788,0.1678225,0.1165049,0.2080444,0.0,0.0,0.1428571,0.0,0.1373093,0.0,0.0,0.0,0.0,0.0,0.2080444,0.0,0.0,0.1026352,0.0,0.1914008,0.0,0.1040222,0.0,0.0,0.0,0.0,0.0,0.0,0.1997226,0.0,0.2649098,0.0,0.0,0.0,0.0,0.0,0.2496533,0.0,0.2080444,0.110957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080444,0.0,0.2080444,0.0,0.2080444,0.0,0.1067961,0.0,0.0,0.0,0.0
ARL6IP5,0.0,0.0,0.0,0.0,0.0899225,0.0,0.096124,0.1170543,0.0,0.0,0.1162791,0.0,0.1162791,0.0,0.0581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170543,0.1162791,0.0,0.0891473,0.0,0.0,0.0,0.0,0.2356589,0.0,0.2906977,0.0813954,0.0627907,0.1162791,0.0,0.0,0.0,0.0,0.0,0.0,0.1899225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162791,0.1744186,0.0,0.1162791,0.0620155,0.2325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255814,0.0,0.0581395,0.0,0.1046512,0.0,0.0,0.0,0.144186,0.0,0.0,0.0,0.0,0.079845,0.0,0.0596899,0.1744186,0.0,0.0,0.0,0.0,0.2581395,0.1085271,0.2325581,0.0,0.0,0.0,0.0,0.0914729,0.1651163,0.0,0.0,0.0,0.1782946,0.0,0.0,0.2248062,0.1744186,0.1162791,0.0,0.0,0.0,0.0,0.0,0.2403101,0.0,0.0,0.1162791,0.0,0.0666667,0.0,0.0,0.0,0.0,0.0930233,0.0,0.0,0.0,0.0,0.0,0.0596899,0.0581395,0.0,0.1162791,0.0,0.0,0.1162791,0.0,0.1162791,0.0,0.4953488,0.0581395,0.0,0.0,0.0,0.0,0.0,0.1751938,0.1031008,0.0,0.1162791,0.0,0.1558139,0.0,0.0,0.0635659,0.0,0.1162791,0.1162791,0.0581395,0.1364341,0.0,0.1658915,0.1116279,0.0,0.0,0.0,0.0,0.0,0.0635659,0.0581395,0.0,0.0,0.2821705,0.0,0.1162791,0.0,0.0,0.0,0.0,0.0,0.0
HDAC4,0.0,0.1701104,0.2548001,0.0,0.3108024,0.0,0.0,0.0,0.0,0.1273198,0.3726208,0.1009927,0.3015798,0.4259884,0.4942167,0.0,0.0,0.1638209,0.0,0.0315063,0.1593211,0.0828658,0.2629028,0.0,0.0647389,0.0,0.0647389,0.0647389,0.0,0.1673287,0.2365127,0.3756116,0.0975399,0.0712128,0.0,0.137741,0.0853994,0.3768844,0.0,0.0,0.2535337,0.3268705,0.6197119,0.5260475,0.0647389,0.137741,0.0,0.455661,0.0688705,0.2327389,0.0,0.1324989,0.1527838,0.137741,0.0,0.0,0.6691434,0.0703496,0.11653,0.0871817,0.0,0.325241,0.0,0.0353906,0.0,0.0647389,0.0,0.0647389,0.1336368,0.0,0.0647389,0.0,0.3225,0.0,0.2396893,0.0323694,0.0,0.137741,0.6459138,0.2485973,0.0647389,0.0971083,0.1711579,0.6300655,0.0,0.4506563,0.185951,0.3768844,0.0,0.0,0.0971083,0.5714536,0.0,0.0,0.149331,0.0,0.137741,0.0,0.4457564,0.2612495,0.0647389,0.3319565,0.1057402,0.1150509,0.0630125,0.3040785,0.3169778,0.6709064,0.0,0.0971083,0.0,0.4890985,0.1320673,0.0379801,0.8204955,0.0,0.2354068,0.1823694,0.0647389,0.0,0.0,0.0,0.0647389,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0647389,0.0,0.5895,0.201005,0.0,0.0323694,0.134068,0.2315797,0.0323694,0.0850237,0.0323694,0.2147389,0.2024799,0.0,0.3505833,0.0,0.0323694,0.0,0.1147842,0.4876765,0.1336094,0.0,0.0,1.0089132,0.0647389,0.0323694,0.7165624,0.0,0.4036837,0.0055096,0.3634077,0.0479068,0.9033565,0.0971083,0.0332326,0.1772268,0.0418645,0.0,0.1934673,0.2103227,0.1532154,0.2321131,0.2431309,0.4991525,0.0647389,0.0651705,0.0647389,0.0,0.15,0.034959,0.5244334,0.9054725,0.3034725,0.2045463,0.0323694,0.0971083,0.0,0.0966767,0.0,0.0
GLIPR2,0.0,0.2122241,0.3562129,0.1697793,0.0424448,0.0,0.2187027,0.0848896,0.0535332,0.1646859,0.0,0.0,0.0967742,0.0452745,0.1697793,0.0,0.1290323,0.1646859,0.1812034,0.3555101,0.0,0.1973342,0.1363894,0.1070664,0.0,0.0,0.0,0.1324278,0.0,0.23649,0.3023441,0.0424448,0.3782019,0.0848896,0.191956,0.2757138,0.0785153,0.0,0.0848896,0.0,0.2818336,0.0882852,0.2542085,0.0848896,0.2280702,0.0848896,0.6538103,0.0,0.3944818,0.0848896,0.0,0.3453269,0.3083014,0.1431805,0.2077088,0.1358234,0.2014714,0.1070664,0.1697793,0.0,0.0848896,0.0498019,0.0,0.0,0.0848896,0.2325976,0.0424448,0.0,0.1763402,0.0481041,0.1697793,0.0,0.1001698,0.3187246,0.1697793,0.188455,0.0,0.0,0.432141,0.0,0.0,0.0,0.0865874,0.2014714,0.0,0.1876588,0.0,0.1550651,0.0,0.0,0.1697793,0.268021,0.0,0.2842791,0.0549607,0.0,0.0,0.0,0.1384228,0.1471421,0.0848896,0.1791699,0.0848896,0.2071307,0.0,0.1697793,0.3776625,0.2659875,0.0,0.3039013,0.0,0.1929825,0.0,0.0662139,0.0848896,0.1539332,0.2502469,0.0,0.3684223,0.1748254,0.1239389,0.0848896,0.0,0.0,0.3252855,0.0848896,0.0,0.191956,0.1443124,0.0848896,0.0,0.0,0.0848896,0.0,0.0535332,0.3503137,0.0,0.2390652,0.1239389,0.0,0.4492898,0.3164609,0.1070664,0.1646859,0.1567629,0.0,0.1929825,0.7141334,0.0582909,0.2141328,0.0,0.0458404,0.0,0.2840973,0.3649249,0.2284083,0.0,0.0848896,0.2240263,0.0,0.0848896,0.1002606,0.0848896,0.0,0.0548953,0.0,0.0,0.178038,0.1757743,0.1070664,0.0,0.1070664,0.2830709,0.0,0.0,0.0,0.298917,0.1629881,0.3551259,0.0,0.0848896,0.4538172,0.2681931,0.3414673,0.0970735,0.2263724,0.0,0.0,0.2331636,0.0
NFIA,0.075,1.011708,0.4160613,0.1440173,0.4242398,0.0,0.4018138,0.0562641,0.0,0.5651888,0.2167394,0.1497006,0.7713224,0.2667143,1.0427315,0.2595659,0.3142857,0.4343812,0.2557952,0.11,0.4448102,0.0,0.292801,0.0,0.7367519,0.0,0.0,0.1125281,0.7238802,0.3148517,0.6904585,0.0,0.910263,0.1125281,0.0742857,0.1776927,0.5212639,0.0,0.1071429,0.1716567,0.4443746,0.13,0.1656674,0.386406,0.3025281,0.11,0.412,0.4078189,0.8484527,0.4611829,0.0,0.2114286,0.3969156,0.6033046,0.2955489,0.3822639,0.5831873,0.2871429,0.0,0.1057143,0.4886343,0.1070664,0.0,0.1808614,0.1125281,0.1828571,0.0,1.0736882,0.4841948,0.0,0.1410165,0.3453852,0.4635378,0.5703447,0.3270108,0.1071429,0.0,0.0,0.4459701,0.4498511,0.0,0.075,0.1077802,0.2129193,0.1556886,0.3280816,0.3571429,0.1085714,0.075,0.1157143,0.3268138,0.3627409,0.0,0.2759597,0.1125281,0.0,0.2142857,0.0,0.0,0.1070664,0.1071429,0.3516088,0.1222806,0.7155768,0.0562641,0.392694,0.764616,1.7259762,0.0,0.0,0.0,0.4276069,0.2634731,0.125,0.2913042,0.3562612,0.247043,0.0,0.6855429,0.2375281,0.1070664,0.0,0.075,0.4355945,0.2571429,0.075,0.0,0.163407,0.1845461,0.0562641,0.1271429,0.1497006,0.306671,0.0,0.0,0.7388172,0.1125281,0.5309537,0.1672918,0.0328571,0.8558545,0.2313396,0.1070664,0.1070664,0.3040476,0.1071429,0.0780195,0.897055,0.9611155,0.2142093,0.2142857,0.1290323,0.0,0.842381,0.135,0.0,0.3119441,0.2142857,0.9849235,0.1215304,0.7689409,0.1071429,0.7943307,0.1071429,0.0,1.0472947,0.179948,0.5953656,0.7452066,0.6442857,0.5735291,0.3254475,0.3245281,0.125,0.0,0.3743161,0.424878,0.0899358,0.5114212,0.0,0.5068138,0.5803126,0.3642857,1.2656177,0.319671,0.1869386,0.0,0.0,0.1125281,0.1071429
RAD54B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.23,0.0,0.785,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2175,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANBP17,0.0862069,0.1918182,0.7643889,0.2225007,0.3247126,0.0,0.3987069,0.2098955,0.0,1.0535198,0.7180309,0.5686956,0.7810152,0.3583098,0.4513592,0.1178161,0.0706897,0.2535664,0.5893699,0.4655283,0.1841066,0.7272653,0.4273626,0.4871103,0.5851374,0.6961153,0.447597,0.1869761,0.4265696,0.199754,1.7885169,0.2247126,0.2704212,0.3612644,0.6155022,0.0505747,0.487896,0.0,0.5,0.0862069,0.0436782,0.6192952,1.5358216,0.4833855,0.469281,0.2825705,0.0695402,0.1816092,0.2723091,0.8229492,0.0,0.0862069,1.1393937,0.8783326,0.2465517,0.2224138,0.2683155,0.283443,0.4724347,0.4305659,0.3359979,0.2438992,0.2095622,0.5744077,0.3547414,0.768926,0.1992308,0.4702194,0.3691546,0.0862069,0.0,0.2667181,0.4595017,1.3441102,1.4497436,0.0,0.0,0.0862069,0.4369697,0.2737069,0.1875,0.0862069,0.0,0.3001817,0.0,0.3066147,0.1968198,0.5866152,0.0431034,0.1212644,0.1557471,0.4987075,0.0,0.484498,0.0,0.0,0.1363636,0.1363636,0.0862069,0.8593939,0.5341076,0.2066667,0.0,0.3606129,0.3733333,0.6296698,1.305343,0.4724317,0.0,0.2459666,0.0,0.2627245,0.3481818,0.4045141,0.4764368,0.0,0.7000382,0.25,0.2787774,0.0,0.1948276,0.0,0.3329174,0.0,0.0,0.091853,0.2208939,0.1724138,1.0525597,0.4644653,0.0534483,0.1477011,0.0,0.6145191,0.0862069,0.4212769,0.2737069,0.1962678,0.0972727,0.8370991,0.2845395,0.2737069,0.0,0.3688329,0.2737069,0.2045977,0.5954023,0.5871265,0.0689655,0.1034483,1.4665436,0.3270847,0.0,0.05,0.5108223,0.7458371,0.0931034,0.0,0.5263725,0.3698083,0.51,0.5377893,1.0270308,0.1198083,0.0862069,0.1942529,0.1672414,0.2737069,0.3426628,0.0770115,0.3412911,0.1775006,0.6539492,0.0,0.0,0.0599042,0.2938122,0.2051724,0.3298851,0.0,0.2534483,1.2107233,0.6438128,0.5535464,0.4978578,0.3439593,0.2225705,0.1652804,0.0,0.0599042
XRCC6,0.0,0.1122159,0.1065341,0.1008523,0.0,0.0,0.2290076,0.0,0.0,0.2954545,0.0,0.0,0.0,0.0,0.0,0.1160305,0.0,0.2130682,0.0,0.0,0.0,0.0,0.1107955,0.0,0.0,0.0,0.0,0.0,0.0,0.2290076,0.2290076,0.4436025,0.1065341,0.0,0.0,0.1145038,0.2290076,0.0,0.1145038,0.0,0.4500456,0.0,0.0,0.0,0.0,0.1145038,0.2230114,0.3622159,0.0,0.3053977,0.0,0.0,0.0,0.0,0.1491477,0.0,0.2130682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2130682,0.0,0.0,0.0,0.0,0.2210379,0.0,0.2210379,0.0,0.0,0.0,0.0,0.0,0.2130682,0.2210379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2290076,0.2750152,0.0,0.0,0.0,0.0,0.0,0.0,0.2309811,0.0,0.2290076,0.0,0.1065341,0.2210379,0.0,0.0,0.0,0.0,0.0,0.3618321,0.0,0.0,0.0,0.5544478,0.1789773,0.0,0.0,0.2130682,0.3474583,0.1065341,0.0,0.0,0.0,0.0,0.0,0.0,0.4161932,0.1065341,0.0,0.2290076,0.0,0.0,0.0,0.0,0.0,0.2210379,0.0,0.0909091,0.0,0.0,0.0,0.0,0.1251908,0.0,0.0,0.0,0.1251908,0.0,0.0,0.0,0.0,0.140458,0.0,0.2210379,0.0,0.0,0.0,0.3218013,0.0,0.0,0.4119318,0.0,0.0,0.329771,0.1420455,0.0,0.0,0.0,0.1107955,0.0,0.0,0.0,0.2320611,0.0,0.3778409,0.0,0.0,0.0,0.0,0.0,0.0
SMAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333,0.0,0.0,0.6466666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.1833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833333,0.0,0.0,0.0,0.24,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
