Gene1,Gene2
DPF2,SGK1
DPF2,SGSM2
DPF2,SH2D2A
DPF2,SH3GLB2
DPF2,SIPA1L2
DPF2,SIX5
DPF2,SKIL
DPF2,SLC16A13
DPF2,SLC16A3
DPF2,SLC22A18
DPF2,SLC22A4
DPF2,SLC25A10
DPF2,SLC25A39
DPF2,SLC25A4
DPF2,SLC25A45
DPF2,SLC26A6
DPF2,SLC29A3
DPF2,SLC35B2
DPF2,SLC35C1
DPF2,SMAD5
DPF2,SMARCD2
DPF2,SMC1A
DPF2,SMIM5
DPF2,SMIM6
DPF2,SNRNP25
DPF2,SNTB1
DPF2,SOCS1
DPF2,SOCS3
DPF2,SP1
DPF2,SPAG4
DPF2,SPATC1L
DPF2,SREBF1
DPF2,SRF
DPF2,ST3GAL1
DPF2,STAG1
DPF2,STAT1
DPF2,STAT3
DPF2,STAT5A
DPF2,STOML2
DPF2,STXBP6
DPF2,SULT2B1
DPF2,SUPT20H
DPF2,SUSD3
DPF2,SUZ12
DPF2,SWI5
DPF2,SYCE2
DPF2,SYN1
DPF2,SYT11
DPF2,TARDBP
DPF2,TBXA2R
DPF2,TCF12
DPF2,TCF3
DPF2,TDRKH
DPF2,TGM2
DPF2,THAP3
DPF2,THAP9
DPF2,THTPA
DPF2,THYN1
DPF2,TINF2
DPF2,TK2
DPF2,TLCD1
DPF2,TLR5
DPF2,TMEM179B
DPF2,TOP2A
DPF2,TP53INP2
DPF2,TPM1
DPF2,TRIB2
DPF2,TRIM28
DPF2,TRIM41
DPF2,TRIM65
DPF2,TRIM7
DPF2,TRPT1
DPF2,TSEN34
DPF2,TSHZ2
DPF2,TSR3
DPF2,TTC36
DPF2,TTC4
DPF2,TTLL1
DPF2,TXLNB
DPF2,TXNIP
DPF2,UBTF
DPF2,UBXN1
DPF2,UNKL
DPF2,UQCC2
DPF2,USF1
DPF2,VIPR1
DPF2,VWC2
DPF2,WDR31
DPF2,WDR6
DPF2,WDR74
DPF2,WNT10A
DPF2,YBX1
DPF2,YPEL2
DPF2,ZBBX
DPF2,ZBTB9
DPF2,ZDHHC12
DPF2,ZDHHC14
DPF2,ZEB1
DPF2,ZFAND2B
DPF2,ZFP3
DPF2,ZMYM1
DPF2,ZMYND12
DPF2,ZMYND19
DPF2,ZNF143
DPF2,ZNF169
DPF2,ZNF207
DPF2,ZNF211
DPF2,ZNF274
DPF2,ZNF295-AS1
DPF2,ZNF354A
DPF2,ZNF354B
DPF2,ZNF384
DPF2,ZNF408
DPF2,ZNF501
DPF2,ZNF524
DPF2,ZNF555
DPF2,ZNF571
DPF2,ZNF572
DPF2,ZNF592
DPF2,ZNF600
DPF2,ZNF620
DPF2,ZNF625
DPF2,ZNF630
DPF2,ZNF653
DPF2,ZNF658
DPF2,ZNF687
DPF2,ZNF691
DPF2,ZNF692
DPF2,ZNF70
DPF2,ZNF75A
DPF2,ZNF846
DPF2,ZSCAN29
DPF2,ZZZ3
E2F4,AAAS
E2F4,ACP2
E2F4,ALDH16A1
E2F4,ALDH6A1
E2F4,ANAPC11
E2F4,ASH2L
E2F4,ASPM
E2F4,BCLAF1
E2F4,BLOC1S1
E2F4,BOLA1
E2F4,BRCA1
E2F4,C12orf73
E2F4,C19orf25
E2F4,C1QTNF6
E2F4,C22orf46
E2F4,C6orf99
E2F4,CBX3
E2F4,CBX5
E2F4,CCDC157
E2F4,CLK3
E2F4,CNPY4
E2F4,CTCF
E2F4,DIAPH3
E2F4,DLG2
E2F4,DNMT3B
E2F4,E2F8
E2F4,EED
E2F4,EIF2AK3
E2F4,ENKD1
E2F4,ESRRA
E2F4,EZH2
E2F4,FBXO15
E2F4,FKBP10
E2F4,FOXM1
E2F4,FOXRED2
E2F4,HCFC1
E2F4,HCN3
E2F4,HDGF
E2F4,HSP90B1
E2F4,IBA57
E2F4,INO80B
E2F4,IPO4
E2F4,IRF3
E2F4,JUND
E2F4,KCNH4
E2F4,KDM1A
E2F4,KDM5A
E2F4,KLHL17
E2F4,LAGE3
E2F4,LARP7
E2F4,LFNG
E2F4,LMNB1
E2F4,MAZ
E2F4,MEA1
E2F4,MEI1
E2F4,MKI67
E2F4,MYC
E2F4,NDOR1
E2F4,NFXL1
E2F4,NFYB
E2F4,NME6
E2F4,NPAS4
E2F4,NUDT8
E2F4,OGFOD2
E2F4,OSCAR
E2F4,PBX3
E2F4,PDXP
E2F4,PEX19
E2F4,PGAP2
E2F4,PHB
E2F4,PIEZO2
E2F4,PINX1
E2F4,PITPNC1
E2F4,PKNOX1
E2F4,POLR2E
E2F4,POLR2J
E2F4,PPOX
E2F4,PPP2R5B
E2F4,RAD21
E2F4,RAD51
E2F4,RAVER1
E2F4,RBBP5
E2F4,RHEBL1
E2F4,RNF31
E2F4,RTEL1
E2F4,SAC3D1
E2F4,SCAF1
E2F4,SCNM1
E2F4,SCO2
E2F4,SERTAD3
E2F4,SLC16A13
E2F4,SLC25A10
E2F4,SMC1A
E2F4,SMC3
E2F4,SNRNP25
E2F4,SP1
E2F4,SPATC1L
E2F4,STAG1
E2F4,STAT1
E2F4,STAT3
E2F4,STOML1
E2F4,STOML2
E2F4,SUZ12
E2F4,SYCE2
E2F4,TCF3
E2F4,THAP9
E2F4,THYN1
E2F4,TINF2
E2F4,TLCD1
E2F4,TMEM256
E2F4,TMEM79
E2F4,TOP2A
E2F4,TSEN34
E2F4,TTC4
E2F4,WDR24
E2F4,WDR6
E2F4,WDR74
E2F4,WRAP53
E2F4,XBP1
E2F4,ZBTB9
E2F4,ZDHHC12
E2F4,ZEB1
E2F4,ZMYM1
E2F4,ZNF143
E2F4,ZNF169
E2F4,ZNF207
E2F4,ZNF501
E2F4,ZNF524
E2F4,ZNF653
E2F4,ZNF687
E2F4,ZNF726
E2F8,ACOT8
E2F8,ACP2
E2F8,ALDH6A1
E2F8,AP3S2
E2F8,AP5S1
E2F8,ATP2A1
E2F8,BRCA1
E2F8,C11orf65
E2F8,C19orf25
E2F8,C3orf18
E2F8,C6orf226
E2F8,CBX3
E2F8,CBX5
E2F8,CCDC157
E2F8,CENPE
E2F8,CLN3
E2F8,CREM
E2F8,DIAPH3
E2F8,DPM2
E2F8,DPM3
E2F8,E2F8
E2F8,ELF1
E2F8,EZH2
E2F8,FBXO15
E2F8,FKBPL
E2F8,GS1-124K5.4
E2F8,HCN3
E2F8,HDAC6
E2F8,ING4
E2F8,INO80B
E2F8,IPO4
E2F8,KCNH4
E2F8,KDM5A
E2F8,LARP7
E2F8,MRPL43
E2F8,MRPS33
E2F8,MXD3
E2F8,MYC
E2F8,NDOR1
E2F8,NIP7
E2F8,NPAS4
E2F8,NXT1
E2F8,OGFOD2
E2F8,PAFAH2
E2F8,PBX3
E2F8,PELP1
E2F8,PFKFB4
E2F8,PGAP2
E2F8,PPOX
E2F8,QTRT1
E2F8,RAD51
E2F8,RAVER1
E2F8,RBBP5
E2F8,RFX5
E2F8,RPS17
E2F8,RTEL1
E2F8,SAC3D1
E2F8,SCNM1
E2F8,SLC26A6
E2F8,SMARCD2
E2F8,SMC1A
E2F8,SMC3
E2F8,SP1
E2F8,SRF
E2F8,STOML2
E2F8,SUPT7L
E2F8,SUZ12
E2F8,SYCE2
E2F8,TBP
E2F8,THAP9
E2F8,TMEM234
E2F8,TMEM79
E2F8,TRIM41
E2F8,TSEN34
E2F8,U2AF1L4
E2F8,USF1
E2F8,WDR24
E2F8,WDR6
E2F8,WDR74
E2F8,YBX1
E2F8,ZNF143
E2F8,ZNF384
E2F8,ZNF408
E2F8,ZNF524
E2F8,ZNF571
E2F8,ZNF687
E2F8,ZNF691
E4F1,ABHD16A
E4F1,ACOT8
E4F1,ACTR3C
E4F1,ALDH16A1
E4F1,ARID3A
E4F1,ASH2L
E4F1,ATF7
E4F1,BCLAF1
E4F1,BRCA1
E4F1,BRMS1
E4F1,C12orf73
E4F1,C19orf25
E4F1,C3orf18
E4F1,C6orf226
E4F1,CBX3
E4F1,CBX5
E4F1,CCDC157
E4F1,CENPE
E4F1,CLK3
E4F1,CLN3
E4F1,CLUAP1
E4F1,CRB1
E4F1,DLG2
E4F1,DNAJB2
E4F1,E4F1
E4F1,EED
E4F1,EIF2AK3
E4F1,FKBPL
E4F1,FOS
E4F1,GS1-124K5.4
E4F1,HDAC2
E4F1,HSP90B1
E4F1,HTRA2
E4F1,IBA57
E4F1,ING4
E4F1,INO80B
E4F1,KDM5A
E4F1,KIAA2013
E4F1,KLHDC9
E4F1,KLRG1
E4F1,LARP7
E4F1,MAP1LC3B
E4F1,MAZ
E4F1,MRPS33
E4F1,MTFP1
E4F1,NIP7
E4F1,OGFOD2
E4F1,ORMDL2
E4F1,PGAP2
E4F1,PLOD3
E4F1,POC1A
E4F1,PPOX
E4F1,PSRC1
E4F1,RAD51
E4F1,RBBP5
E4F1,RCAN1
E4F1,RPS17
E4F1,RPS26
E4F1,RUVBL2
E4F1,SCAF1
E4F1,SCNM1
E4F1,SERTAD1
E4F1,SIN3A
E4F1,SLC26A6
E4F1,SLC35C1
E4F1,SMARCD2
E4F1,SMC1A
E4F1,SP1
E4F1,SPATC1L
E4F1,STOML2
E4F1,SYVN1
E4F1,TDRKH
E4F1,TESK1
E4F1,THAP9
E4F1,THOC6
E4F1,THTPA
E4F1,TINF2
E4F1,TMEM102
E4F1,TMEM177
E4F1,TMEM234
E4F1,TMEM53
E4F1,TMEM79
E4F1,TPRG1L
E4F1,TXNIP
E4F1,UBXN1
E4F1,USP35
E4F1,WRAP53
E4F1,YIF1B
E4F1,ZEB1
E4F1,ZMYND12
E4F1,ZNF143
E4F1,ZNF211
E4F1,ZNF384
E4F1,ZNF408
E4F1,ZNF524
E4F1,ZNF600
E4F1,ZNF687
E4F1,ZNF75A
EBF1,ABTB2
EBF1,ACAP3
EBF1,ACOT2
EBF1,ACOT8
EBF1,ACOXL
EBF1,ACP2
EBF1,ACTR3C
EBF1,ADAMTS13
EBF1,ADAMTSL2
EBF1,ADARB1
EBF1,ADPRHL1
EBF1,AFF3
EBF1,AGPAT2
EBF1,AHDC1
EBF1,AK7
EBF1,AKR7A2
EBF1,ALDH16A1
EBF1,ALDH6A1
EBF1,ALDOC
EBF1,ALKBH4
EBF1,AMACR
EBF1,AMZ1
EBF1,ANAPC11
EBF1,ANKRD7
EBF1,ANXA2R
EBF1,AP5S1
EBF1,APLP1
EBF1,AQP3
EBF1,ARF5
EBF1,ARFRP1
EBF1,ARHGAP24
EBF1,ARHGDIG
EBF1,ARHGEF17
EBF1,ARID3A
EBF1,ARL4A
EBF1,ARNT
EBF1,ART3
EBF1,ASH2L
EBF1,ATF2
EBF1,ATF3
EBF1,ATF7
EBF1,ATP1B1
EBF1,B3GNT7
EBF1,B3GNT8
EBF1,BACH1
EBF1,BATF2
EBF1,BBS5
EBF1,BCL11A
EBF1,BCL3
EBF1,BCLAF1
EBF1,BEGAIN
EBF1,BHLHE40
EBF1,BIN1
EBF1,BLOC1S1
EBF1,BOLA1
EBF1,BRD4
EBF1,BSPRY
EBF1,BTN3A3
EBF1,C17orf58
EBF1,C17orf64
EBF1,C19orf25
EBF1,C1QTNF6
EBF1,C1orf122
EBF1,C1orf127
EBF1,C1orf198
EBF1,C1orf56
EBF1,C20orf27
EBF1,C22orf46
EBF1,C3orf18
EBF1,C6orf226
EBF1,C6orf99
EBF1,CACFD1
EBF1,CACNA1E
EBF1,CACNA1G
EBF1,CACNB3
EBF1,CAMKK1
EBF1,CARD9
EBF1,CASC15
EBF1,CBFB
EBF1,CBX5
EBF1,CBX8
EBF1,CCDC110
EBF1,CCDC157
EBF1,CCDC159
EBF1,CCDC88A
EBF1,CD244
EBF1,CD38
EBF1,CD3G
EBF1,CD44
EBF1,CD5
EBF1,CD52
EBF1,CD63
EBF1,CD72
EBF1,CD83
EBF1,CDH22
EBF1,CDIP1
EBF1,CDK2AP2
EBF1,CDKL4
EBF1,CENPF
EBF1,CERCAM
EBF1,CHAC1
EBF1,CHD1
EBF1,CHD2
EBF1,CHD7
EBF1,CHRNA6
EBF1,CITED2
EBF1,CLCF1
EBF1,CLEC19A
EBF1,CLEC7A
EBF1,CLK3
EBF1,CLN3
EBF1,CLUAP1
EBF1,CNGA1
EBF1,CNPY4
EBF1,COL5A3
EBF1,COMMD9
EBF1,COPZ2
EBF1,CORO6
EBF1,CRAT
EBF1,CRB1
EBF1,CRB2
EBF1,CREB1
EBF1,CREB3L2
EBF1,CREB5
EBF1,CREM
EBF1,CRIP3
EBF1,CSF1R
EBF1,CSRP3
EBF1,CTBP1
EBF1,CUEDC2
EBF1,CUX1
EBF1,DBNDD1
EBF1,DDIT3
EBF1,DENND6B
EBF1,DLG2
EBF1,DLL3
EBF1,DNAI2
EBF1,DNAJB2
EBF1,DNAJB5
EBF1,DNMT3B
EBF1,DOK7
EBF1,DPM2
EBF1,DPM3
EBF1,DRAM1
EBF1,DSCR9
EBF1,DUSP23
EBF1,E2F4
EBF1,E4F1
EBF1,EBF1
EBF1,EDNRA
EBF1,EED
EBF1,EEPD1
EBF1,EGR2
EBF1,EGR3
EBF1,EHMT2
EBF1,EIF2AK3
EBF1,ELF1
EBF1,ELF5
EBF1,ELFN2
EBF1,ELK1
EBF1,ELOF1
EBF1,EMX1
EBF1,ENDOU
EBF1,ENKD1
EBF1,ENPP2
EBF1,ENPP7
EBF1,EOMES
EBF1,EP300
EBF1,EPB41L4B
EBF1,EPHB6
EBF1,EREG
EBF1,ESRRA
EBF1,ETS1
EBF1,ETV6
EBF1,EZH2
EBF1,FAM151B
EBF1,FAM161B
EBF1,FAM184A
EBF1,FBXO10
EBF1,FBXO15
EBF1,FBXO27
EBF1,FBXO36
EBF1,FCHO1
EBF1,FGFR4
EBF1,FHAD1
EBF1,FHOD3
EBF1,FKBP10
EBF1,FKBP11
EBF1,FLNC
EBF1,FLT3LG
EBF1,FOSL2
EBF1,FOXE1
EBF1,FOXK2
EBF1,FRMD4A
EBF1,FZD5
EBF1,GAB3
EBF1,GALK1
EBF1,GALNT18
EBF1,GAS8
EBF1,GATA3
EBF1,GCHFR
EBF1,GDF9
EBF1,GDPD4
EBF1,GEMIN7
EBF1,GGT5
EBF1,GLCCI1
EBF1,GPC5
EBF1,GPD1
EBF1,GPR141
EBF1,GPR19
EBF1,GRAP
EBF1,GRIN2A
EBF1,GS1-124K5.4
EBF1,GSDMD
EBF1,GTF2H4
EBF1,HBZ
EBF1,HCG20
EBF1,HDAC2
EBF1,HDAC6
EBF1,HDGF
EBF1,HOMER3
EBF1,HPCAL1
EBF1,HSF1
EBF1,HSP90B1
EBF1,HSPA1A
EBF1,HSPA1B
EBF1,HTR3B
EBF1,IBA57
EBF1,IFFO1
EBF1,IGSF8
EBF1,IGSF9B
EBF1,IKZF1
EBF1,IKZF2
EBF1,IL10
EBF1,IL11RA
EBF1,IL17B
EBF1,IL4
EBF1,INO80B
EBF1,IPO4
EBF1,IRF3
EBF1,IRF4
EBF1,IRF5
EBF1,IRS1
EBF1,ITGA4
EBF1,ITGB6
EBF1,ITLN2
EBF1,JAM2
EBF1,JPH2
EBF1,JTB
EBF1,KALRN
EBF1,KCTD16
EBF1,KDM1A
EBF1,KDM5A
EBF1,KDM7A
EBF1,KHDC1
EBF1,KIAA2013
EBF1,KIF19
EBF1,KIF6
EBF1,KIFC2
EBF1,KLHL29
EBF1,KLRG1
EBF1,LACTB2
EBF1,LAGE3
EBF1,LDB3
EBF1,LENG9
EBF1,LFNG
EBF1,LGALS3BP
EBF1,LGALSL
EBF1,LGI1
EBF1,LINC00324
EBF1,LINC00957
EBF1,LINC01091
EBF1,LINC01115
EBF1,LIPT1
EBF1,LMNA
EBF1,LMNB1
EBF1,LONRF3
EBF1,LRRC43
EBF1,LRRK2
EBF1,LTB4R2
EBF1,LYL1
EBF1,MAK
EBF1,MAP1LC3B
EBF1,MAP3K10
EBF1,MAPK12
EBF1,MAPT
EBF1,MARVELD1
EBF1,MAX
EBF1,MAZ
EBF1,MBLAC1
EBF1,MCF2L
EBF1,MCOLN2
EBF1,MDK
EBF1,MEA1
EBF1,MED1
EBF1,MED22
EBF1,MEF2A
EBF1,MEF2C
EBF1,MET
EBF1,METTL23
EBF1,MFGE8
EBF1,MIB2
EBF1,MICALL2
EBF1,MIR155HG
EBF1,MIR24-2
EBF1,MLLT1
EBF1,MMP11
EBF1,MMRN2
EBF1,MNT
EBF1,MRPL34
EBF1,MRPL38
EBF1,MRPL43
EBF1,MRPS17
EBF1,MRPS26
EBF1,MRPS33
EBF1,MTA2
EBF1,MTA3
EBF1,MTFP1
EBF1,MTX1
EBF1,MXI1
EBF1,MYB
EBF1,MYC
EBF1,MYH6
EBF1,MYO15B
EBF1,MYO5B
EBF1,NAALADL1
EBF1,NAPSA
EBF1,NAV2
EBF1,NBEA
EBF1,NBN
EBF1,NCALD
EBF1,NEAT1
EBF1,NEDD9
EBF1,NEK8
EBF1,NFATC1
EBF1,NFATC3
EBF1,NFE2
EBF1,NFIC
EBF1,NFKB1
EBF1,NFKB2
EBF1,NFYA
EBF1,NKX3-1
EBF1,NME6
EBF1,NOS1AP
EBF1,NPAS4
EBF1,NPEPL1
EBF1,NPM2
EBF1,NPTX1
EBF1,NR2C1
EBF1,NR2C2
EBF1,NRG2
EBF1,NRSN2
EBF1,NRXN2
EBF1,NRXN3
EBF1,NSUN7
EBF1,NTM
EBF1,NUDT8
EBF1,OCLN
EBF1,OGFOD2
EBF1,OGFRL1
EBF1,OLFM2
EBF1,OR2L13
EBF1,ORAI3
EBF1,ORMDL2
EBF1,OSCAR
EBF1,PAFAH2
EBF1,PAX5
EBF1,PBX3
EBF1,PCGF1
EBF1,PCSK2
EBF1,PDE4D
EBF1,PDLIM2
EBF1,PDXP
EBF1,PEAR1
EBF1,PER1
EBF1,PFKFB4
EBF1,PGAP2
EBF1,PGBD2
EBF1,PHOSPHO1
EBF1,PIAS3
EBF1,PIGQ
EBF1,PINX1
EBF1,PIP5K1B
EBF1,PKIB
EBF1,PKNOX1
EBF1,PLD1
EBF1,PLEKHB1
EBF1,PLEKHG7
EBF1,PLLP
EBF1,PNPLA7
EBF1,POLR2E
EBF1,POU2F2
EBF1,PPAN
EBF1,PPDPF
EBF1,PPEF2
EBF1,PPFIA3
EBF1,PPM1M
EBF1,PPOX
EBF1,PPP2R5B
EBF1,PPT2-EGFL8
EBF1,PRDM15
EBF1,PREB
EBF1,PRKCQ-AS1
EBF1,PROB1
EBF1,PROCA1
EBF1,PRR18
EBF1,PRR7
EBF1,PRRT2
EBF1,PRRT3
EBF1,PSRC1
EBF1,PSTPIP1
EBF1,PTK2
EBF1,PTK2B
EBF1,PTPN13
EBF1,PYCR1
EBF1,QTRT1
EBF1,RAB36
EBF1,RABGAP1L
EBF1,RAD21
EBF1,RAD51
EBF1,RAPGEF2
EBF1,RAPGEF3
EBF1,RASIP1
EBF1,RBBP5
EBF1,RBP5
EBF1,RBPJ
EBF1,RCAN1
EBF1,RCOR1
EBF1,REEP4
EBF1,REL
EBF1,RELA
EBF1,RELB
EBF1,RFX5
EBF1,RGS6
EBF1,RGS7BP
EBF1,RHBDL3
EBF1,RHEBL1
EBF1,RHOG
EBF1,RNF31
EBF1,RPS26
EBF1,RRNAD1
EBF1,RTEL1
EBF1,RUNX2
EBF1,RUNX3
EBF1,RUVBL2
EBF1,RXRA
EBF1,S1PR2
EBF1,SAC3D1
EBF1,SAMSN1
EBF1,SARDH
EBF1,SARS2
EBF1,SASH1
EBF1,SCNM1
EBF1,SEL1L3
EBF1,SEMA5B
EBF1,SERTAD1
EBF1,SERTAD3
EBF1,SETBP1
EBF1,SFXN3
EBF1,SGK1
EBF1,SGSM2
EBF1,SH2D2A
EBF1,SH2D4B
EBF1,SH3GLB2
EBF1,SHF
EBF1,SIN3A
EBF1,SIPA1L2
EBF1,SIX5
EBF1,SKIL
EBF1,SLAMF1
EBF1,SLC12A5
EBF1,SLC16A13
EBF1,SLC16A3
EBF1,SLC22A18
EBF1,SLC22A4
EBF1,SLC25A10
EBF1,SLC25A45
EBF1,SLC26A6
EBF1,SLC35B2
EBF1,SLC44A2
EBF1,SLC46A1
EBF1,SLC48A1
EBF1,SLC8A3
EBF1,SLC8B1
EBF1,SMARCD2
EBF1,SMC1A
EBF1,SMC3
EBF1,SMIM6
EBF1,SNRNP25
EBF1,SNTB1
EBF1,SOCS1
EBF1,SP1
EBF1,SP6
EBF1,SPAG4
EBF1,SPATC1L
EBF1,SPI1
EBF1,SPSB2
EBF1,SREBF1
EBF1,SRF
EBF1,ST3GAL1
EBF1,STAG1
EBF1,STAT1
EBF1,STAT3
EBF1,STAT5A
EBF1,STOML1
EBF1,STOML2
EBF1,STON1
EBF1,STOX1
EBF1,SUPT20H
EBF1,SUPT7L
EBF1,SUSD3
EBF1,SUSD4
EBF1,SYCE2
EBF1,SYNE2
EBF1,SYT11
EBF1,TAGAP
EBF1,TAGLN3
EBF1,TARDBP
EBF1,TBL1XR1
EBF1,TBX15
EBF1,TBXA2R
EBF1,TCEA2
EBF1,TCF12
EBF1,TCF3
EBF1,TCF7
EBF1,TCIRG1
EBF1,TCN2
EBF1,TDRKH
EBF1,TECPR2
EBF1,TESK1
EBF1,TGM2
EBF1,THAP3
EBF1,THAP9
EBF1,THBS1
EBF1,THOC6
EBF1,THRA
EBF1,THTPA
EBF1,THYN1
EBF1,TK2
EBF1,TLCD1
EBF1,TLR5
EBF1,TMEM102
EBF1,TMEM130
EBF1,TMEM179B
EBF1,TMEM234
EBF1,TMEM40
EBF1,TMEM53
EBF1,TMEM79
EBF1,TNNI1
EBF1,TOP2A
EBF1,TPM1
EBF1,TRIB2
EBF1,TRIM2
EBF1,TRIM22
EBF1,TRIM28
EBF1,TRIM41
EBF1,TRIM7
EBF1,TRIM72
EBF1,TRPT1
EBF1,TSEN34
EBF1,TSHZ2
EBF1,TSR3
EBF1,TTC36
EBF1,TTC4
EBF1,TUFT1
EBF1,TXNIP
EBF1,TXNRD2
EBF1,UBTF
EBF1,UBXN1
EBF1,UNC5C
EBF1,UNKL
EBF1,UQCC2
EBF1,USF1
EBF1,USP35
EBF1,UST
EBF1,VDR
EBF1,VIPR1
EBF1,WDR24
EBF1,WDR31
EBF1,WDR45B
EBF1,WDR6
EBF1,WDR74
EBF1,WFDC2
EBF1,WNT10A
EBF1,WRAP53
EBF1,WWOX
EBF1,XPNPEP2
EBF1,YBX1
EBF1,YIF1B
EBF1,YPEL2
EBF1,YPEL3
EBF1,YY1
EBF1,ZBBX
EBF1,ZBTB33
EBF1,ZBTB4
EBF1,ZDHHC12
EBF1,ZDHHC14
EBF1,ZDHHC24
EBF1,ZDHHC8
EBF1,ZEB1
EBF1,ZFAND2B
EBF1,ZFP3
EBF1,ZFP36
EBF1,ZMAT5
EBF1,ZMYM1
EBF1,ZMYND12
EBF1,ZNF143
EBF1,ZNF169
EBF1,ZNF207
EBF1,ZNF211
EBF1,ZNF217
EBF1,ZNF274
EBF1,ZNF295-AS1
EBF1,ZNF319
EBF1,ZNF354A
EBF1,ZNF384
EBF1,ZNF408
EBF1,ZNF501
EBF1,ZNF524
EBF1,ZNF572
EBF1,ZNF574
EBF1,ZNF592
EBF1,ZNF600
EBF1,ZNF658
EBF1,ZNF687
EBF1,ZNF691
EBF1,ZNF732
EBF1,ZNF75A
EBF1,ZNF768
EBF1,ZNF804A
EBF1,ZNF846
EBF1,ZP3
EBF1,ZXDB
EBF1,ZZZ3
EED,AAAS
EED,ACOT2
EED,ACP2
EED,ACSM3
EED,ADAMTS13
EED,ADARB2
EED,AGPAT2
EED,AHDC1
EED,AK7
EED,AKAP12
EED,ALDH16A1
EED,ALDH6A1
EED,AMACR
EED,AMZ1
EED,ANXA2R
EED,AP3S2
EED,APOBEC3F
EED,APOC1
EED,ARF5
EED,ARFRP1
EED,ARHGEF17
EED,ART3
EED,ASH2L
EED,ATF2
EED,ATF3
EED,ATF7
EED,B3GNT7
EED,B3GNT8
EED,BATF2
EED,BBS5
EED,BCL11A
EED,BCL3
EED,BEND4
EED,BHLHE40
EED,BLOC1S1
EED,BMP3
EED,BRD4
EED,C11orf65
EED,C12orf73
EED,C1QTNF6
EED,C1R
EED,C1orf127
EED,C22orf46
EED,C3orf18
EED,C6orf99
EED,CA11
EED,CACNB3
EED,CBFB
EED,CBX5
EED,CCDC3
EED,CCDC88A
EED,CCL4
EED,CD38
EED,CD5
EED,CD63
EED,CD72
EED,CDK2AP2
EED,CDK5
EED,CEBPZ
EED,CENPF
EED,CHD1
EED,CHD2
EED,CHRNA5
EED,CHRNA6
EED,CITED2
EED,CLDND2
EED,CLEC7A
EED,CNGA1
EED,CORO2A
EED,CRB1
EED,CREB1
EED,CREB3L2
EED,CREM
EED,CRIM1
EED,CUX1
EED,CYP1B1
EED,DBNDD1
EED,DDIT3
EED,DIAPH3
EED,DLG2
EED,DRAM1
EED,DSCR9
EED,DUSP23
EED,EBF1
EED,EED
EED,EGR1
EED,EGR2
EED,EGR3
EED,EIF2AK3
EED,ELF1
EED,ELOF1
EED,EP300
EED,ESRRA
EED,ETS1
EED,ETV6
EED,FAM151B
EED,FAM161B
EED,FAM184A
EED,FBXO27
EED,FBXO36
EED,FCHO1
EED,FHAD1
EED,FKBP11
EED,FOSL2
EED,FOXM1
EED,FRMD4A
EED,GALK1
EED,GDF9
EED,GEMIN7
EED,GLCCI1
EED,GRAP
EED,GRHL3
EED,GRIN2A
EED,GS1-124K5.4
EED,GSDMD
EED,GSTT1
EED,HCG20
EED,HDAC2
EED,HECW2
EED,HENMT1
EED,HPCAL1
EED,HSPA1A
EED,HSPA1B
EED,HTRA2
EED,IKZF1
EED,IKZF2
EED,IL10
EED,IL12B
EED,IL17REL
EED,IL4
EED,ILK
EED,IMMP2L
EED,IPO4
EED,IRF3
EED,IRF5
EED,IRS1
EED,ITGA4
EED,JAM2
EED,KCTD16
EED,KDM1A
EED,KDM5A
EED,KDM7A
EED,KHDC1
EED,KLF5
EED,KLHDC9
EED,KLRG1
EED,LACTB2
EED,LENG9
EED,LILRB4
EED,LINC00324
EED,LINC00528
EED,LINC01140
EED,LIPT1
EED,LMNA
EED,LMNB1
EED,LRRC43
EED,LTB4R2
EED,LY6G5C
EED,LZTFL1
EED,MAK
EED,MAP1LC3B2
EED,MAPK12
EED,MAX
EED,MAZ
EED,MBLAC1
EED,MCOLN2
EED,MEF2A
EED,MEF2C
EED,MIR155HG
EED,MIR24-2
EED,MRPL34
EED,MRPL38
EED,MRPS17
EED,MRPS33
EED,MST1
EED,MTA3
EED,MUC22
EED,MYC
EED,MYH7B
EED,MYOF
EED,NBN
EED,NCALD
EED,NCR3
EED,NEAT1
EED,NEK8
EED,NFIX
EED,NFKB1
EED,NFKB2
EED,NFXL1
EED,NIP7
EED,NME4
EED,NME6
EED,NOL4
EED,NPAS4
EED,NPC2
EED,NPM2
EED,NR2C2
EED,NRG2
EED,NRSN2
EED,NRXN3
EED,OCLN
EED,ORAI3
EED,P2RY1
EED,PAFAH2
EED,PBX3
EED,PCDH1
EED,PDLIM2
EED,PER1
EED,PFKFB4
EED,PGAP2
EED,PGBD2
EED,PHB
EED,PIP5K1B
EED,PKIB
EED,PKNOX1
EED,PLEKHG7
EED,PLOD3
EED,POC1A
EED,POLR2E
EED,POLR2J
EED,PPAN
EED,PPFIA3
EED,PPM1M
EED,PROS1
EED,PRR18
EED,PRRT2
EED,PRRT3
EED,PSRC1
EED,PSTPIP1
EED,PTK2
EED,RAB4B
EED,RABAC1
EED,RABGAP1L
EED,RAD51
EED,RAPGEF2
EED,RAPGEF3
EED,RBBP5
EED,RBPJ
EED,RCAN1
EED,RCOR1
EED,REL
EED,RELA
EED,RFX5
EED,RGS6
EED,RHBDL3
EED,RHEBL1
EED,RILPL1
EED,RNF31
EED,RPS26
EED,RSPH6A
