Gene1,Gene2
ARID4B,EMP2
ARID4B,ENO1
ARID4B,EP400
ARID4B,EPB41
ARID4B,EPOR
ARID4B,ERF
ARID4B,ERI2
ARID4B,ESRRA
ARID4B,ETFDH
ARID4B,ETS2
ARID4B,EXOC4
ARID4B,FAF1
ARID4B,FAHD1
ARID4B,FAM122A
ARID4B,FAM174A
ARID4B,FAM219B
ARID4B,FAM53A
ARID4B,FAM72A
ARID4B,FARS2
ARID4B,FBXO15
ARID4B,FBXO8
ARID4B,FIP1L1
ARID4B,FKBP9
ARID4B,FNDC3B
ARID4B,FOXJ3
ARID4B,FPGS
ARID4B,FRAT1
ARID4B,FUS
ARID4B,GAA
ARID4B,GABPB1
ARID4B,GALC
ARID4B,GALT
ARID4B,GGACT
ARID4B,GLB1L
ARID4B,GLYCTK
ARID4B,GMDS
ARID4B,GOLIM4
ARID4B,GOLT1B
ARID4B,GPAA1
ARID4B,GPHN
ARID4B,GPR180
ARID4B,GS1-124K5.11
ARID4B,GSTM4
ARID4B,GTF2A2
ARID4B,GTF2B
ARID4B,GTF2F1
ARID4B,GTF2H2
ARID4B,HBP1
ARID4B,HDAC6
ARID4B,HILPDA
ARID4B,HLTF
ARID4B,HNRNPD
ARID4B,HNRNPH1
ARID4B,HNRNPH2
ARID4B,HNRNPK
ARID4B,HNRNPLL
ARID4B,HNRNPU
ARID4B,HNRNPUL1
ARID4B,HS1BP3
ARID4B,HSP90AB1
ARID4B,HSPBP1
ARID4B,HTRA2
ARID4B,IGF2R
ARID4B,ILK
ARID4B,INTS5
ARID4B,IRF1
ARID4B,IRF9
ARID4B,JMJD1C
ARID4B,JUNB
ARID4B,KBTBD6
ARID4B,KDELR3
ARID4B,KDM1A
ARID4B,KDM5B
ARID4B,KIAA1841
ARID4B,KLHDC1
ARID4B,KPTN
ARID4B,L3MBTL2
ARID4B,LACTB
ARID4B,LACTB2
ARID4B,LARP1
ARID4B,LEF1
ARID4B,LINC01029
ARID4B,LRBA
ARID4B,LRPPRC
ARID4B,LRRC27
ARID4B,LRRC37B
ARID4B,LRRC46
ARID4B,LTK
ARID4B,LUC7L3
ARID4B,MAD2L1BP
ARID4B,MAFG
ARID4B,MAN1A1
ARID4B,MAN2C1
ARID4B,MAP2K2
ARID4B,MAPK1
ARID4B,MAPK14
ARID4B,MARS2
ARID4B,MATR3
ARID4B,MAX
ARID4B,MBD1
ARID4B,MBNL1
ARID4B,MCM2
ARID4B,MCM7
ARID4B,MDN1
ARID4B,MECOM
ARID4B,MED10
ARID4B,MED18
ARID4B,MEF2A
ARID4B,MEF2C
ARID4B,MEIG1
ARID4B,MEN1
ARID4B,METTL3
ARID4B,MFSD10
ARID4B,MGA
ARID4B,MICAL1
ARID4B,MIER1
ARID4B,MKLN1
ARID4B,MLLT1
ARID4B,MLYCD
ARID4B,MON1B
ARID4B,MSH5
ARID4B,MTDH
ARID4B,MTF1
ARID4B,MTF2
ARID4B,MUL1
ARID4B,MYC
ARID4B,MYNN
ARID4B,NAP1L1
ARID4B,NASP
ARID4B,NBN
ARID4B,NCAM2
ARID4B,NCAPH2
ARID4B,NCOA1
ARID4B,NCOA4
ARID4B,NDUFA3
ARID4B,NDUFA9
ARID4B,NDUFS3
ARID4B,NEAT1
ARID4B,NFE2
ARID4B,NFXL1
ARID4B,NICN1
ARID4B,NKTR
ARID4B,NME1-NME2
ARID4B,NR1D2
ARID4B,NR3C1
ARID4B,NRF1
ARID4B,NRIP3
ARID4B,NSMCE2
ARID4B,NUFIP1
ARID4B,NUP153
ARID4B,NUP205
ARID4B,NUP214
ARID4B,NUP98
ARID4B,NXT2
ARID4B,OLA1
ARID4B,OSBPL8
ARID4B,OSR2
ARID4B,OXLD1
ARID4B,PAGR1
ARID4B,PARP3
ARID4B,PCBD2
ARID4B,PCM1
ARID4B,PCSK4
ARID4B,PDE12
ARID4B,PDLIM5
ARID4B,PEF1
ARID4B,PEX10
ARID4B,PGBD2
ARID4B,PHB
ARID4B,PHB2
ARID4B,PHF7
ARID4B,PHF8
ARID4B,PHTF2
ARID4B,PI4KA
ARID4B,PICALM
ARID4B,PICK1
ARID4B,PIGO
ARID4B,PIH1D2
ARID4B,PIP4K2A
ARID4B,PNISR
ARID4B,POLA1
ARID4B,POLR3H
ARID4B,PPFIA4
ARID4B,PPP1R12A
ARID4B,PPP1R3B
ARID4B,PPP1R42
ARID4B,PPP1R7
ARID4B,PRAME
ARID4B,PRDM1
ARID4B,PRELID1
ARID4B,PRKCB
ARID4B,PRKDC
ARID4B,PRMT5
ARID4B,PRPF40A
ARID4B,PRRC2C
ARID4B,PSMA1
ARID4B,PSMB9
ARID4B,PSMD9
ARID4B,PSME1
ARID4B,PSME4
ARID4B,PTPMT1
ARID4B,PTRHD1
ARID4B,PURB
ARID4B,PYGO2
ARID4B,RABGAP1L
ARID4B,RABGEF1
ARID4B,RABGGTA
ARID4B,RBBP5
ARID4B,RBKS
ARID4B,RBM14
ARID4B,RBM17
ARID4B,RBM34
ARID4B,RBM39
ARID4B,RCL1
ARID4B,RELA
ARID4B,REPIN1
ARID4B,REST
ARID4B,RFX5
ARID4B,RFXANK
ARID4B,RHEBL1
ARID4B,RIF1
ARID4B,RLF
ARID4B,RNF14
ARID4B,RPL11
ARID4B,RPS27L
ARID4B,RSRC1
ARID4B,RUNDC1
ARID4B,RUNDC3A
ARID4B,RWDD2B
ARID4B,SAFB2
ARID4B,SAP30
ARID4B,SCFD2
ARID4B,SCLT1
ARID4B,SCO2
ARID4B,SETD9
ARID4B,SETDB1
ARID4B,SETX
ARID4B,SFPQ
ARID4B,SGSM3
ARID4B,SH2B1
ARID4B,SH3BGR
ARID4B,SIRT6
ARID4B,SLC24A1
ARID4B,SLC25A14
ARID4B,SLC25A15
ARID4B,SLC25A38
ARID4B,SLC35A1
ARID4B,SLC35C1
ARID4B,SLC46A3
ARID4B,SMARCC1
ARID4B,SMC3
ARID4B,SMCHD1
ARID4B,SMDT1
ARID4B,SMIM4
ARID4B,SMYD3
ARID4B,SND1
ARID4B,SNF8
ARID4B,SNIP1
ARID4B,SNRNP70
ARID4B,SNX17
ARID4B,SPATA5
ARID4B,SREK1
ARID4B,SRSF1
ARID4B,SRSF11
ARID4B,SRSF3
ARID4B,SRSF4
ARID4B,SRSF7
ARID4B,SSBP1
ARID4B,STAG1
ARID4B,STAG3
ARID4B,STAT1
ARID4B,STAT2
ARID4B,STX10
ARID4B,STX16-NPEPL1
ARID4B,SUPT20H
ARID4B,SUPT5H
ARID4B,TAF15
ARID4B,TAF1D
ARID4B,TAF6
ARID4B,TAOK3
ARID4B,TARBP2
ARID4B,TARDBP
ARID4B,TBC1D5
ARID4B,TBCC
ARID4B,TBP
ARID4B,TBPL1
ARID4B,TBXAS1
ARID4B,TCF12
ARID4B,TFAM
ARID4B,TFRC
ARID4B,THAP1
ARID4B,THAP5
ARID4B,THAP8
ARID4B,THOC2
ARID4B,THRAP3
ARID4B,TIGD2
ARID4B,TMCC2
ARID4B,TMED4
ARID4B,TMEM150A
ARID4B,TMEM177
ARID4B,TMEM208
ARID4B,TMEM232
ARID4B,TMEM243
ARID4B,TMEM25
ARID4B,TMEM258
ARID4B,TNIK
ARID4B,TOE1
ARID4B,TOP1
ARID4B,TOX4
ARID4B,TP53
ARID4B,TRAPPC4
ARID4B,TRIM25
ARID4B,TRIP13
ARID4B,TRMT61A
ARID4B,TSC22D4
ARID4B,TSPAN31
ARID4B,TTC12
ARID4B,TUSC2
ARID4B,U2AF1
ARID4B,U2SURP
ARID4B,UBE3C
ARID4B,UBOX5
ARID4B,UBR4
ARID4B,UBR5
ARID4B,UCK1
ARID4B,UGDH
ARID4B,ULK3
ARID4B,USP15
ARID4B,VCL
ARID4B,VGF
ARID4B,VPS13B
ARID4B,VPS33B
ARID4B,VWA5A
ARID4B,VWDE
ARID4B,WDR55
ARID4B,WIZ
ARID4B,WNT11
ARID4B,WRAP73
ARID4B,XRCC5
ARID4B,YBX1
ARID4B,YIPF3
ARID4B,ZBTB17
ARID4B,ZBTB26
ARID4B,ZBTB33
ARID4B,ZBTB40
ARID4B,ZBTB6
ARID4B,ZC3H10
ARID4B,ZC3H8
ARID4B,ZCCHC7
ARID4B,ZEB2
ARID4B,ZFAND3
ARID4B,ZFPM2
ARID4B,ZFYVE19
ARID4B,ZHX1
ARID4B,ZKSCAN1
ARID4B,ZKSCAN3
ARID4B,ZKSCAN8
ARID4B,ZNF133
ARID4B,ZNF148
ARID4B,ZNF174
ARID4B,ZNF181
ARID4B,ZNF184
ARID4B,ZNF197
ARID4B,ZNF212
ARID4B,ZNF235
ARID4B,ZNF239
ARID4B,ZNF250
ARID4B,ZNF280A
ARID4B,ZNF3
ARID4B,ZNF311
ARID4B,ZNF318
ARID4B,ZNF324
ARID4B,ZNF35
ARID4B,ZNF354B
ARID4B,ZNF384
ARID4B,ZNF397
ARID4B,ZNF445
ARID4B,ZNF497
ARID4B,ZNF501
ARID4B,ZNF507
ARID4B,ZNF530
ARID4B,ZNF551
ARID4B,ZNF561
ARID4B,ZNF565
ARID4B,ZNF57
ARID4B,ZNF582
ARID4B,ZNF583
ARID4B,ZNF584
ARID4B,ZNF586
ARID4B,ZNF593
ARID4B,ZNF596
ARID4B,ZNF639
ARID4B,ZNF644
ARID4B,ZNF649
ARID4B,ZNF655
ARID4B,ZNF691
ARID4B,ZNF696
ARID4B,ZNF7
ARID4B,ZNF707
ARID4B,ZNF740
ARID4B,ZNF75A
ARID4B,ZNF76
ARID4B,ZNF766
ARID4B,ZNF778
ARID4B,ZNF780A
ARID4B,ZNF79
ARID4B,ZNF799
ARID4B,ZNF830
ARID4B,ZNF84
ARID4B,ZNF862
ARID4B,ZSCAN32
ARID4B,ZZZ3
ARNT,ABHD16A
ARNT,AIG1
ARNT,ANKRD37
ARNT,APOBEC3D
ARNT,APOM
ARNT,ATF2
ARNT,BCORL1
ARNT,BECN1
ARNT,BNIP1
ARNT,C12orf57
ARNT,CALM3
ARNT,CCAR2
ARNT,CCDC116
ARNT,CDC5L
ARNT,CDK4
ARNT,CDKAL1
ARNT,CENPF
ARNT,CHCHD3
ARNT,CNPY4
ARNT,COIL
ARNT,COPS2
ARNT,CREM
ARNT,CSDE1
ARNT,DDX20
ARNT,DDX46
ARNT,DHPS
ARNT,DKKL1
ARNT,DMAP1
ARNT,DSCR4
ARNT,ECH1
ARNT,EME1
ARNT,ETFDH
ARNT,FARS2
ARNT,FBXO24
ARNT,FZD1
ARNT,GABPB2
ARNT,GTF2F1
ARNT,GTF2H2
ARNT,HDAC8
ARNT,HMG20A
ARNT,HNRNPH1
ARNT,HNRNPH2
ARNT,HSP90AB1
ARNT,HSPBP1
ARNT,INTS12
ARNT,IRF9
ARNT,JMJD1C
ARNT,JUN
ARNT,KBTBD6
ARNT,MAN2C1
ARNT,MED18
ARNT,MEN1
ARNT,MON1B
ARNT,MOSPD3
ARNT,MTF2
ARNT,NASP
ARNT,NCAM2
ARNT,NDUFS3
ARNT,NFE2
ARNT,NICN1
ARNT,NME1-NME2
ARNT,NSMCE2
ARNT,NUP205
ARNT,NUP214
ARNT,NXT2
ARNT,OXSM
ARNT,PAGR1
ARNT,PARP3
ARNT,PDE12
ARNT,PEF1
ARNT,PHB
ARNT,PHB2
ARNT,PIH1D2
ARNT,PMEL
ARNT,PRAME
ARNT,PRPF40A
ARNT,PRRC2C
ARNT,PSMA1
ARNT,RABGAP1L
ARNT,RBBP5
ARNT,RBKS
ARNT,RBM39
ARNT,RFX5
ARNT,RFXANK
ARNT,RIF1
ARNT,RLF
ARNT,RPAP1
ARNT,RPL11
ARNT,RSRC1
ARNT,RUVBL2
ARNT,S100Z
ARNT,SETDB1
ARNT,SH2B1
ARNT,SLC24A1
ARNT,SLC25A45
ARNT,SLC29A2
ARNT,SLFN14
ARNT,SNIP1
ARNT,SRSF3
ARNT,SRSF7
ARNT,SSBP1
ARNT,STX16-NPEPL1
ARNT,TAF1D
ARNT,TAF6
ARNT,TAL1
ARNT,TARBP2
ARNT,TBL1X
ARNT,TFAM
ARNT,THAP1
ARNT,THAP8
ARNT,TMCC2
ARNT,TMEM208
ARNT,TOE1
ARNT,TOMM40L
ARNT,TOX4
ARNT,TRIM28
ARNT,TTC5
ARNT,WWOX
ARNT,ZBTB17
ARNT,ZBTB40
ARNT,ZEB2
ARNT,ZNF133
ARNT,ZNF140
ARNT,ZNF165
ARNT,ZNF197
ARNT,ZNF225
ARNT,ZNF253
ARNT,ZNF280A
ARNT,ZNF311
ARNT,ZNF35
ARNT,ZNF408
ARNT,ZNF501
ARNT,ZNF548
ARNT,ZNF619
ARNT,ZNF655
ARNT,ZNF780A
ARNT,ZNF830
ARNT,ZRANB2
ASH1L,ABHD16A
ASH1L,ACTL6B
ASH1L,ADAD2
ASH1L,AFF1
ASH1L,ANKRD17
ASH1L,AP2S1
ASH1L,AP4B1
ASH1L,ARAP1
ASH1L,ARHGAP19
ASH1L,ARID4B
ASH1L,ASL
ASH1L,BAZ1B
ASH1L,BBS12
ASH1L,BCL6
ASH1L,BCLAF1
ASH1L,BECN1
ASH1L,BRCA1
ASH1L,BRF2
ASH1L,C12orf57
ASH1L,C16orf91
ASH1L,C22orf34
ASH1L,C8orf44
ASH1L,CACTIN
ASH1L,CALM3
ASH1L,CANX
ASH1L,CCAR2
ASH1L,CCDC28A
ASH1L,CCDC51
ASH1L,CCZ1B
ASH1L,CDKN3
ASH1L,CENPF
ASH1L,CEP192
ASH1L,CHCHD3
ASH1L,CLTC
ASH1L,CLUL1
ASH1L,CNEP1R1
ASH1L,CNPY3
ASH1L,COMMD5
ASH1L,CREB3L4
ASH1L,CRELD1
ASH1L,CRELD2
ASH1L,CSDE1
ASH1L,CSTF2
ASH1L,CTH
ASH1L,CYB561A3
ASH1L,CYB5RL
ASH1L,CYP2R1
ASH1L,DDX21
ASH1L,DHPS
ASH1L,DIAPH3
ASH1L,DIDO1
ASH1L,DNAJB5
ASH1L,DNMT1
ASH1L,ECH1
ASH1L,EME1
ASH1L,ENDOV
ASH1L,ENO1
ASH1L,ERBB2
ASH1L,ERI2
ASH1L,ETFDH
ASH1L,ETV5
ASH1L,EWSR1
ASH1L,EXOC4
ASH1L,FAHD1
ASH1L,FAM72A
ASH1L,FBXO24
ASH1L,FBXO8
ASH1L,FBXW7
ASH1L,FHIT
ASH1L,FUS
ASH1L,GABPB2
ASH1L,GATAD2A
ASH1L,GATAD2B
ASH1L,GLB1L
ASH1L,GLYCTK
ASH1L,GNB2
ASH1L,GOLT1B
ASH1L,GPR180
ASH1L,GTF2A2
ASH1L,GTF2F1
ASH1L,GTF2H2
ASH1L,HBP1
ASH1L,HDAC8
ASH1L,HINFP
ASH1L,HLTF
ASH1L,HMBOX1
ASH1L,HMG20A
ASH1L,HMGN3
ASH1L,HNRNPC
ASH1L,HNRNPH1
ASH1L,HNRNPH2
ASH1L,HNRNPK
ASH1L,HNRNPL
ASH1L,HNRNPUL1
ASH1L,HOMEZ
ASH1L,HSP90B1
ASH1L,HSPA8
ASH1L,HSPBP1
ASH1L,IQCD
ASH1L,KANK3
ASH1L,KHSRP
ASH1L,KPNB1
ASH1L,KPTN
ASH1L,L3MBTL2
ASH1L,LIN37
ASH1L,LINC01029
ASH1L,LRPPRC
ASH1L,LRRC45
ASH1L,MAD2L1BP
ASH1L,MAF1
ASH1L,MAPK14
ASH1L,MBD1
ASH1L,MCM5
ASH1L,MCM7
ASH1L,MED10
ASH1L,MED18
ASH1L,MED7
ASH1L,MEN1
ASH1L,METTL14
ASH1L,METTL3
ASH1L,MON1B
ASH1L,MORN4
ASH1L,MOSPD3
ASH1L,MR1
ASH1L,MTF1
ASH1L,MXD1
ASH1L,NABP2
ASH1L,NASP
ASH1L,NCAM2
ASH1L,NCOA4
ASH1L,NDUFA4
ASH1L,NDUFS3
ASH1L,NFE2L1
ASH1L,NICN1
ASH1L,NKTR
ASH1L,NME1-NME2
ASH1L,NR1H2
ASH1L,NSMCE2
ASH1L,NUP153
ASH1L,NUP205
ASH1L,NUP98
ASH1L,NXT2
ASH1L,ORC2
ASH1L,OXLD1
ASH1L,PAGR1
ASH1L,PAXIP1-AS2
ASH1L,PBXIP1
ASH1L,PDE12
ASH1L,PDZD7
ASH1L,PHB
ASH1L,PHB2
ASH1L,PHTF2
ASH1L,PI4KA
ASH1L,PICK1
ASH1L,PIGO
ASH1L,PIH1D2
ASH1L,PNISR
ASH1L,PPP1R7
ASH1L,PPT2-EGFL8
ASH1L,PRDM10
ASH1L,PRPF4
ASH1L,PRPF40A
ASH1L,PTRHD1
ASH1L,RABGAP1L
ASH1L,RBM14
ASH1L,RBM15
ASH1L,RBM39
ASH1L,RERE
ASH1L,RFX1
ASH1L,RFXANK
ASH1L,RPL11
ASH1L,RPS27L
ASH1L,RSRC1
ASH1L,RUVBL2
ASH1L,SDSL
ASH1L,SETDB1
ASH1L,SFPQ
ASH1L,SH2B1
ASH1L,SIN3A
ASH1L,SIRT6
ASH1L,SLC25A14
ASH1L,SLC30A9
ASH1L,SLC46A3
ASH1L,SMDT1
ASH1L,SMIM4
ASH1L,SMYD3
ASH1L,SNIP1
ASH1L,SP2
ASH1L,SRSF1
ASH1L,SRSF3
ASH1L,SRSF7
ASH1L,SSBP1
ASH1L,SSX1
ASH1L,STAT1
ASH1L,SUPT5H
ASH1L,TAF15
ASH1L,TAF1D
ASH1L,TAF6
ASH1L,TARBP2
ASH1L,TARDBP
ASH1L,TBCC
ASH1L,TBP
ASH1L,TCERG1
ASH1L,TCTN2
ASH1L,THAP1
ASH1L,THAP5
ASH1L,THAP8
ASH1L,TMEM115
ASH1L,TMEM205
ASH1L,TMEM208
ASH1L,TMEM258
ASH1L,TOMM40L
ASH1L,TOX4
ASH1L,TP53TG1
ASH1L,TRAIP
ASH1L,TRIM68
ASH1L,TRMT12
ASH1L,TSC22D4
ASH1L,UBE3C
ASH1L,UBOX5
ASH1L,VPS13B
ASH1L,WDR55
ASH1L,XPO1
ASH1L,XRCC3
ASH1L,YIF1A
ASH1L,YIPF3
ASH1L,YTHDC1
ASH1L,ZBTB17
ASH1L,ZBTB5
ASH1L,ZBTB6
ASH1L,ZCCHC7
ASH1L,ZFP1
ASH1L,ZKSCAN1
ASH1L,ZMYND8
ASH1L,ZNF101
ASH1L,ZNF133
ASH1L,ZNF143
ASH1L,ZNF165
ASH1L,ZNF17
ASH1L,ZNF174
ASH1L,ZNF184
ASH1L,ZNF197
ASH1L,ZNF225
ASH1L,ZNF227
ASH1L,ZNF239
ASH1L,ZNF24
ASH1L,ZNF253
ASH1L,ZNF263
ASH1L,ZNF280A
ASH1L,ZNF311
ASH1L,ZNF324
ASH1L,ZNF35
ASH1L,ZNF384
ASH1L,ZNF397
ASH1L,ZNF398
ASH1L,ZNF501
ASH1L,ZNF512
ASH1L,ZNF548
ASH1L,ZNF57
ASH1L,ZNF585A
ASH1L,ZNF585B
ASH1L,ZNF586
ASH1L,ZNF626
ASH1L,ZNF649
ASH1L,ZNF655
ASH1L,ZNF691
ASH1L,ZNF695
ASH1L,ZNF75A
ASH1L,ZNF77
ASH1L,ZNF780A
ASH1L,ZNF830
ASH1L,ZSCAN20
ASH1L,ZSCAN32
ASH1L,ZZZ3
ATF1,ABHD16A
ATF1,ACAA1
ATF1,ADAMTS3
ATF1,ADK
ATF1,ADNP
ATF1,ADTRP
ATF1,AFF1
ATF1,AGA
ATF1,AGK
ATF1,AGO1
ATF1,AIG1
ATF1,AKAP9
ATF1,ANK1
ATF1,ANKRD12
ATF1,ANKRD17
ATF1,ANKRD31
ATF1,ANKRD46
ATF1,ANO8
ATF1,ANXA2R
ATF1,AP2S1
ATF1,AP4B1
ATF1,APOM
ATF1,ARAP1
ATF1,ARHGAP19
ATF1,ARMC9
ATF1,ASCC3
ATF1,ATF2
ATF1,ATF3
ATF1,ATF4
ATF1,ATF6
ATF1,ATRX
ATF1,AVPI1
ATF1,BACH1
ATF1,BBS10
ATF1,BCL6
ATF1,BCL7B
ATF1,BCLAF1
ATF1,BCO2
ATF1,BCORL1
ATF1,BCR
ATF1,BDP1
ATF1,BECN1
ATF1,BEX2
ATF1,BIRC6
ATF1,BNIP1
ATF1,BPHL
ATF1,BRAF
ATF1,BRCA1
ATF1,BRD2
ATF1,BRD9
ATF1,BRF2
ATF1,BTN2A2
ATF1,BTN3A3
ATF1,C12orf57
ATF1,C12orf60
ATF1,C16orf46
ATF1,C16orf91
ATF1,C19orf47
ATF1,C1orf53
ATF1,C22orf34
ATF1,C2orf68
ATF1,C4orf3
ATF1,C4orf33
ATF1,C5orf34
ATF1,C8orf44
ATF1,C8orf44-SGK3
ATF1,CACTIN
ATF1,CALCRL
ATF1,CALM3
ATF1,CAMTA2
ATF1,CAND2
ATF1,CANX
ATF1,CBFA2T2
ATF1,CBFA2T3
ATF1,CBX1
ATF1,CBX8
ATF1,CC2D1A
ATF1,CCAR1
ATF1,CCDC113
ATF1,CCDC116
ATF1,CCDC169
ATF1,CCDC28A
ATF1,CCDC51
ATF1,CCDC71L
ATF1,CCND2
ATF1,CCNG2
ATF1,CCNT1
ATF1,CCNT2
ATF1,CCZ1B
ATF1,CD2AP
ATF1,CD3D
ATF1,CDADC1
ATF1,CDC5L
ATF1,CDC73
ATF1,CDIPT
ATF1,CDK4
ATF1,CDK8
ATF1,CDKAL1
ATF1,CDKN2D
ATF1,CDKN3
ATF1,CEBPB
ATF1,CENPBD1
ATF1,CENPE
ATF1,CENPF
ATF1,CEP192
ATF1,CEP350
ATF1,CERS6
ATF1,CHAF1B
ATF1,CHCHD3
ATF1,CHD1
ATF1,CHD9
ATF1,CHST11
ATF1,CLASP2
ATF1,CLOCK
ATF1,CLTC
ATF1,CLUL1
ATF1,CNEP1R1
ATF1,CNOT4
ATF1,CNPY3
ATF1,CNPY4
ATF1,COIL
ATF1,COMMD5
ATF1,COPS2
ATF1,CPSF3
ATF1,CREB1
ATF1,CREB3
ATF1,CREB3L4
ATF1,CRELD1
ATF1,CRELD2
ATF1,CREM
ATF1,CSDE1
ATF1,CSTF2
ATF1,CTDNEP1
ATF1,CTH
ATF1,CTNNB1
ATF1,CTSD
ATF1,CXCL2
ATF1,CYB561A3
ATF1,CYB5RL
ATF1,CYP51A1
ATF1,DACT3
ATF1,DDX10
ATF1,DDX19B
ATF1,DDX21
ATF1,DDX46
ATF1,DDX49
ATF1,DEPTOR
ATF1,DHPS
ATF1,DHRS13
ATF1,DIAPH1
ATF1,DIAPH3
ATF1,DIDO1
ATF1,DLG2
ATF1,DLX4
ATF1,DNAH14
ATF1,DNAJB5
ATF1,DNMT1
ATF1,DSCR4
ATF1,DSN1
ATF1,DUSP23
ATF1,DYNLT3
ATF1,DYRK1A
ATF1,E2F4
ATF1,E2F5
ATF1,E2F6
ATF1,E2F8
ATF1,E4F1
ATF1,ECH1
ATF1,EEF2
ATF1,EFCAB12
ATF1,EGR1
ATF1,EID2
ATF1,EIF5A2
ATF1,EIF5B
ATF1,ELF1
ATF1,ELF2
ATF1,ELK1
ATF1,EMC10
ATF1,EME1
ATF1,ENDOV
ATF1,ENO1
ATF1,EPB41
ATF1,ERBB2
ATF1,ERF
ATF1,ERI2
ATF1,ETFDH
ATF1,ETS2
ATF1,ETV1
ATF1,ETV2
ATF1,EWSR1
ATF1,EXOC4
ATF1,EZH2
ATF1,FAF1
ATF1,FAHD1
ATF1,FAHD2B
ATF1,FAM122A
ATF1,FAM122C
ATF1,FAM131A
ATF1,FAM174A
ATF1,FAM219B
ATF1,FAM53A
ATF1,FAM72A
ATF1,FARS2
ATF1,FASTK
ATF1,FBXO15
ATF1,FBXO24
ATF1,FBXO6
ATF1,FBXO8
ATF1,FBXW7
ATF1,FHIT
ATF1,FIP1L1
ATF1,FKBP9
ATF1,FLYWCH2
ATF1,FNDC3B
ATF1,FOSL1
ATF1,FOXJ3
ATF1,FOXM1
ATF1,FUS
ATF1,GABARAP
ATF1,GABPB1
ATF1,GABPB2
ATF1,GAL
ATF1,GALC
ATF1,GALT
ATF1,GANAB
ATF1,GATAD2A
ATF1,GDPGP1
ATF1,GHDC
ATF1,GLB1L
ATF1,GLYCTK
ATF1,GMDS
ATF1,GNB2
ATF1,GOLGA4
ATF1,GOLIM4
ATF1,GOLT1B
ATF1,GORASP1
ATF1,GPR180
ATF1,GPR3
ATF1,GS1-124K5.11
ATF1,GSK3A
ATF1,GSTM4
ATF1,GTF2A2
ATF1,GTF2B
ATF1,GTF2E2
ATF1,GTF2F1
ATF1,GTF2H2
ATF1,GTF2I
ATF1,GTF3C1
ATF1,HABP4
ATF1,HBP1
ATF1,HDAC1
ATF1,HDAC2
ATF1,HDAC6
ATF1,HDAC8
ATF1,HES1
ATF1,HILPDA
ATF1,HINFP
ATF1,HLA-DMB
ATF1,HLTF
ATF1,HMBOX1
ATF1,HMG20A
ATF1,HMGN3
ATF1,HNRNPC
ATF1,HNRNPD
ATF1,HNRNPH1
ATF1,HNRNPH2
ATF1,HNRNPK
ATF1,HNRNPL
ATF1,HNRNPLL
ATF1,HNRNPU
ATF1,HNRNPUL1
ATF1,HOMEZ
ATF1,HSF2
ATF1,HSP90AB1
ATF1,HSPA8
ATF1,HSPBP1
ATF1,HTRA2
ATF1,IFI27
ATF1,IFI6
ATF1,IGF2BP3
ATF1,IL11RA
ATF1,ILF3
ATF1,ILK
ATF1,INTS12
ATF1,INTS5
ATF1,IQCD
ATF1,IRAK1BP1
ATF1,IRF1
ATF1,IRGQ
ATF1,ITFG1
ATF1,IZUMO1
ATF1,JAGN1
ATF1,JMJD1C
ATF1,JMJD8
ATF1,JUN
ATF1,JUNB
ATF1,KANK3
ATF1,KAT8
ATF1,KAZN
ATF1,KBTBD6
ATF1,KDELR3
ATF1,KDM1A
ATF1,KDM2B
ATF1,KDM4B
ATF1,KHSRP
ATF1,KIAA1841
ATF1,KPNB1
ATF1,KPTN
ATF1,L3MBTL2
ATF1,LACTB2
ATF1,LIPG
ATF1,LMNA
ATF1,LMNB1
ATF1,LRPPRC
ATF1,LSMEM1
ATF1,LTK
ATF1,LUC7L3
ATF1,MAD2L1BP
ATF1,MAF1
ATF1,MAFF
ATF1,MAGEA6
ATF1,MAGEC1
ATF1,MAN1A1
ATF1,MAN2C1
ATF1,MAPK14
ATF1,MATR3
ATF1,MAX
ATF1,MBD1
ATF1,MBD2
ATF1,MBNL1
ATF1,MCM2
ATF1,MCM3
ATF1,MCM7
ATF1,MDN1
ATF1,MECOM
ATF1,MED10
ATF1,MED18
ATF1,MED7
ATF1,MEF2A
ATF1,MEIS2
ATF1,MEN1
ATF1,METTL14
ATF1,METTL3
ATF1,MFSD10
ATF1,MFSD5
ATF1,MIER1
ATF1,MIF4GD
ATF1,MITF
ATF1,MLKL
ATF1,MOB3C
ATF1,MON1B
ATF1,MORN4
ATF1,MOSPD3
ATF1,MPHOSPH8
ATF1,MPND
ATF1,MR1
ATF1,MSH5
ATF1,MTF1
ATF1,MTF2
ATF1,MTG1
ATF1,MTTP
ATF1,MUL1
ATF1,MXD1
ATF1,MYC
ATF1,MYL6
ATF1,MYNN
ATF1,NABP2
ATF1,NANP
ATF1,NANS
ATF1,NAP1L1
ATF1,NASP
ATF1,NBN
ATF1,NCAPH2
ATF1,NCL
ATF1,NCOA4
ATF1,NDUFA3
ATF1,NDUFA4
ATF1,NDUFS3
ATF1,NEAT1
ATF1,NFE2
ATF1,NFE2L1
ATF1,NFIA
ATF1,NFS1
ATF1,NFXL1
ATF1,NICN1
ATF1,NKRF
ATF1,NKTR
ATF1,NME1-NME2
ATF1,NOP56
ATF1,NR1D2
ATF1,NR1H2
ATF1,NR2C1
ATF1,NR3C1
ATF1,NR4A1
ATF1,NR6A1
ATF1,NRF1
ATF1,NRIP3
